user_id;rg_case;missing_daily_transactions;first_deposit_date;registration_date;country_name;language_name;gender;year_of_birth;age_at_registration;duration;sum_stakes;sum_bets;bettingdays;frequency;bets_per_day;euros_per_bet;net_loss;percent_lost
2446847;0;0;2/5/2006;2/5/2006;Italy;Italian;M;1981.0;24.0;425.0;14.5;23.0;14.0;0.08602711157455689;1.583333333333335;0.575;14.0;0.9655172413793104
2449841;1;0;2/26/2006;2/6/2006;France;French;M;1964.0;41.0;84.0;48.6;32.0;12.0;0.142857142857143;2.66666666666667;1.51875;1.61999999999999;0.033333333333333125
2451840;1;0;2/6/2006;2/6/2006;Sweden;Swedish;M;1976.0;29.0;2341.0;28204.0625059394;77.0;33.0;0.014077958327433152;2.43653846153846;365.0804893879865;2826.507082050821;0.10021631037924399
2453026;0;0;3/11/2006;2/6/2006;Poland;Polish;M;1964.0;41.0;2708.0;88273.6941093681;5245.0;508.0;0.14238550490266103;86.92970899470902;10.113290575808618;2364.731504409;0.026788631973180804
2454635;1;0;2/17/2006;2/7/2006;Germany;German;M;1987.0;19.0;1569.0;2412.24;150.0;56.0;0.041444473860040604;2.7593582887700547;16.36640901771335;796.0;0.32998374954399234
2455322;1;0;2/7/2006;2/7/2006;Germany;German;M;1982.0;23.0;4097.0;85435.2744;2025.0;390.0;0.07702164636447117;11.383258271431634;42.32380529638872;-1473.945600000005;-0.017252190156247748
2460804;1;0;2/8/2006;2/8/2006;Spain;Spanish;M;1986.0;19.0;3382.0;178066.2377;9406.0;196.0;0.06967784228048586;43.09168266347725;18.2442735054224;5006.8777;0.028118063057160893
2463390;1;0;2/13/2006;2/9/2006;Italy;Italian;M;1966.0;39.0;2660.0;158908.54;2999.0;230.0;0.0839139385438652;7.749612403100785;34.33233335574985;7304.37000000004;0.04596587445835221
2475408;0;0;2/14/2006;2/11/2006;Slovakia;Czech;M;1984.0;21.0;1035.0;58.7268350992498;28.0;15.0;0.0144927536231884;1.86666666666667;2.09738696783035;45.1402350992498;0.7686475019973695
2479411;1;0;5/10/2006;2/11/2006;Germany;German;M;1976.0;29.0;2939.0;5302.83;387.0;175.0;0.0559662452483703;1.81402972027972;13.85505014326645;1375.8700000000001;0.25945957158724686
2480120;0;0;2/15/2006;2/11/2006;Germany;German;M;1988.0;18.0;2960.0;3423.7000000000003;1375.0;380.0;0.1281720934755485;2.96988495375592;2.497716102320095;377.639999999995;0.11030172036101146
2483161;0;0;2/12/2006;2/12/2006;United Kingdom;German;M;1971.0;34.0;1799.0;62223.57000000001;3545.0;687.0;0.37955301618269555;4.750056457917135;19.09259721698965;14357.10000000002;0.23073410927724042
2486108;1;0;2/12/2006;2/12/2006;France;French;M;1974.0;32.0;1294.0;1798.0;293.0;125.0;0.14702628251445085;2.375192604006165;6.25174494219653;635.0;0.3531701890989989
2486182;1;0;4/12/2007;2/12/2006;Poland;Polish;M;1981.0;24.0;1726.0;150.2155418181195;71.0;23.0;0.012957185994257131;5.05128205128205;2.299706078369306;111.60894181811949;0.7429919731824769
2488952;0;0;3/10/2006;2/13/2006;Germany;German;M;1985.0;20.0;2030.0;569.2;982.0;275.0;0.1365294515571365;3.7164673561732346;0.5874740605332345;77.82;0.13671820098383694
2493621;0;0;3/7/2006;2/14/2006;Germany;German;M;1988.0;18.0;1111.0;607.3;188.0;38.0;0.03411816178376975;4.443076923076925;3.4947431537497753;104.50000000000004;0.17207311048904997
2494719;0;0;2/16/2006;2/14/2006;Germany;German;M;1977.0;28.0;1.0;3.0178;1.0;1.0;1.0;1.0;3.0178;3.0178;1.0
2497340;1;0;8/18/2009;2/15/2006;Slovenia;Slovenian;M;1983.0;22.0;338.0;555.7505;205.0;51.0;0.15010330216759465;3.525096525096525;4.255017371861025;251.1605;0.45193031765153613
2498584;0;0;2/24/2006;2/15/2006;Turkey;Turkish;M;1982.0;23.0;8.0;30.529;37.0;8.0;1.0;4.625;0.825108108108108;7.703;0.25231746863637855
2498828;0;0;2/15/2006;2/15/2006;Czech Republic;Czech;M;1978.0;27.0;151.0;15.3447;13.0;13.0;0.0860927152317881;1.0;1.18036153846154;3.6106;0.23529948451256785
2499607;1;0;2/15/2006;2/15/2006;Germany;German;M;1957.0;48.0;3322.0;36795.38;30990.0;648.0;0.46308890267472697;33.070886739836766;2.788804474578612;12231.0;0.3324058618228702
2500131;0;0;6/18/2008;2/15/2006;Germany;German;M;1987.0;18.0;8.0;40.0;7.0;4.0;0.5;1.75;5.71428571428571;40.0;1.0
2504528;1;0;2/16/2006;2/16/2006;France;French;M;1962.0;43.0;3043.0;53746.4585000001;12500.0;1156.0;0.26700646809362333;12.451650238948622;3.3440745022885987;10550.088500000102;0.1962936497481054
2505899;0;0;2/17/2006;2/17/2006;Germany;German;M;1942.0;63.0;37.0;249.0;18.0;11.0;0.297297297297297;1.63636363636364;13.8333333333333;249.0;1.0
2509218;1;0;4/8/2006;2/17/2006;Germany;German;M;1980.0;26.0;3359.0;226805.81699999998;10424.0;625.0;0.3964152752755116;189.1642865024196;45.72467363333441;14224.407000000096;0.06271623536004853
2510850;1;0;3/28/2006;2/18/2006;Germany;German;M;1958.0;47.0;2283.0;51413.19;17510.0;339.0;0.11733660130718934;29.020056556346894;2.75512077142925;9183.62000000003;0.17862381229408308
2512417;0;0;3/6/2006;2/18/2006;Turkey;Turkish;M;1981.0;24.0;218.0;167.2622;20.0;11.0;0.2332430602572785;2.083333333333335;8.2515125;60.12700000000001;0.3594775149436036
2512454;0;0;2/22/2006;2/18/2006;Germany;German;M;1985.0;20.0;287.0;62.73;31.0;26.0;0.0905923344947735;1.19230769230769;2.02354838709677;50.0;0.7970667941973538
2512616;1;0;2/28/2006;2/18/2006;Greece;Greek;M;1976.0;29.0;2098.0;15892.050200000001;11932.0;153.0;0.18436124573637047;221.19506302521006;4.0558691255284804;2686.220200000001;0.16902917913007856
2512671;0;0;3/3/2006;2/18/2006;Greece;Greek;M;1981.0;24.0;13.0;136.35;22.0;10.0;0.8333333333333335;2.458333333333335;6.202142857142855;50.0;0.3667033370003667
2512680;0;0;2/28/2006;2/18/2006;France;French;M;1984.0;21.0;2.0;35.0;8.0;2.0;1.0;4.0;4.375;35.0;1.0
2512799;0;0;3/4/2006;2/18/2006;Germany;German;M;1975.0;30.0;356.0;756.16;479.0;135.0;0.37063492063492054;4.19489383215369;1.638457163389069;-10.00000000000033;-0.01322471434617056
2513495;1;0;8/16/2006;2/18/2006;France;French;M;1970.0;35.0;2845.0;82178.84;23203.0;1277.0;0.3809616042003357;18.4119319095626;3.8095213489109434;4128.73000000001;0.050240791911884006
2513899;0;0;2/22/2006;2/18/2006;Germany;German;F;1985.0;20.0;4.0;25.0;2.0;2.0;0.5;1.0;12.5;-19.69;-0.7876000000000001
2514092;1;0;2/22/2006;2/18/2006;Poland;Polish;M;1983.0;22.0;2881.0;3764.111389572653;174.0;69.0;0.3470729751403368;3.254480286738353;11.3255696487608;676.6667195637057;0.17976798493216986
2514158;0;0;3/1/2006;2/18/2006;Turkey;Turkish;M;1985.0;20.0;10.0;7.4590000000000005;10.0;5.0;0.722222222222222;2.0;0.7049125;7.4590000000000005;1.0
2514186;0;0;3/7/2006;2/18/2006;Germany;German;M;1985.0;20.0;223.0;258.14;43.0;15.0;0.0673664736164736;3.15;5.9564130434782605;72.34;0.28023553110715116
2514226;0;0;2/21/2006;2/18/2006;Turkey;Turkish;M;1977.0;28.0;20.0;40.169000000000004;19.0;5.0;0.605263157894737;2.75;1.4103777777777802;10.6306;0.26464686698698
2514412;0;0;3/1/2006;2/18/2006;Germany;German;F;1981.0;24.0;160.0;159.22;154.0;47.0;0.288852149267832;3.1401960784313703;1.1186727828746195;20.00000000000001;0.12561236025624928
2514492;0;0;3/7/2006;2/18/2006;Poland;Polish;M;1984.0;21.0;87.0;2201.1798;111.0;22.0;0.622093023255814;3.595238095238095;27.8133364678899;110.3397;0.050127527065258366
2514944;0;0;3/10/2006;2/18/2006;Turkey;Turkish;M;1973.0;32.0;43.0;224.4604;32.0;25.0;0.581395348837209;1.28;7.0143875;18.0243;0.08030057863213289
2515376;0;0;2/20/2006;2/18/2006;Germany;German;M;1979.0;26.0;29.0;170.5;18.0;7.0;0.48034188034188036;2.6666666666666665;9.727777777777767;65.0;0.3812316715542522
2515716;0;0;2/19/2006;2/19/2006;France;French;M;1987.0;19.0;236.0;190.07600000000002;53.0;17.0;0.07200316023845435;3.180555555555555;3.835018575851395;13.79599999999999;0.0725814937183021
2515780;1;0;2/19/2006;2/19/2006;Spain;Spanish;M;1968.0;37.0;1311.0;96509.21;4825.0;116.0;0.22584778100418698;73.14222222222212;17.211693235230815;2311.02;0.023946108355876086
2517866;1;0;9/28/2006;2/19/2006;Germany;German;M;1951.0;54.0;1044.0;488.19;311.0;44.0;0.45535714285714285;5.592664092664095;2.9600798490127795;130.0;0.26628976423113954
2518485;1;0;2/22/2006;2/19/2006;Germany;German;M;1987.0;19.0;2181.0;15064.17;1533.0;173.0;0.0817292008231003;7.188128930817595;8.533167065246374;1260.5;0.08367537010004533
2522297;1;0;2/21/2006;2/20/2006;Italy;Italian;M;1971.0;34.0;3425.0;89388.6704;100511.0;600.0;0.16201545850061647;93.14473789894618;1.5917793842159627;6392.560399999959;0.07151421283473929
2530627;1;0;1/15/2008;2/21/2006;France;French;M;1987.0;18.0;1047.0;432.3474;482.0;11.0;0.019870481821701334;51.499999999999886;0.685477633958143;-22.9426000000001;-0.05306519710769649
2544602;1;0;6/9/2008;2/24/2006;Poland;Polish;M;1967.0;38.0;1230.0;576.7253215889692;349.0;30.0;0.09966908500026113;24.09285714285714;2.912026088460023;83.45908463221697;0.1447120171562331
2546637;0;0;3/21/2007;2/24/2006;Hungary;Hungarian;M;1973.0;32.0;1114.0;468.644637184795;254.0;48.0;0.05513653699466056;16.517676767676765;2.3467738519649597;76.6504371847949;0.16355769617944066
2547501;1;0;2/18/2008;2/25/2006;Spain;Spanish;M;1966.0;40.0;429.0;158.4;150.0;39.0;0.1266977928692699;3.6017241379310354;1.1602927622661956;38.0;0.2398989898989899
2553963;1;0;8/25/2006;2/26/2006;Czech Republic;Czech;M;1979.0;26.0;2843.0;753.8961589270506;895.0;88.0;0.0367754188508905;51.92814009661836;1.248047865359928;138.870205454592;0.1842033598529443
2553978;0;0;6/24/2006;2/26/2006;Germany;German;M;1981.0;24.0;2912.0;993.2523;200.0;62.0;0.34729995090819826;10.69088319088319;6.3888027303106405;499.5923;0.50298630066097
2554254;0;0;2/26/2006;2/26/2006;France;French;M;1985.0;21.0;3953.0;8300.3752;817.0;94.0;0.023747721826418332;10.68929232192413;6.766632747777564;542.3052;0.06533502244573233
2559605;1;0;3/1/2006;2/27/2006;Germany;German;M;1963.0;42.0;3425.0;147646.68;16052.0;1149.0;0.3351550645320785;9.584554350700891;7.3041028651677795;21211.5899999999;0.14366452398387758
2560163;1;0;5/28/2006;2/27/2006;Greece;Greek;M;1973.0;32.0;3242.0;373806.23000000004;10695.0;580.0;0.17831523383461353;10.34671532846715;32.56635986626;5484.66000000007;0.014672468139442377
2563714;1;0;3/29/2006;2/28/2006;Slovakia;Czech;M;1979.0;26.0;30.0;243.8204;124.0;20.0;0.6607142857142855;6.583333333333335;1.99530556722689;39.7824;0.16316272141297447
2566614;1;0;3/1/2006;3/1/2006;Italy;Italian;F;1974.0;31.0;3716.0;140062.6999;2466.0;286.0;0.07283199834560757;8.252945270468807;43.01682467439543;-604.5801000000412;-0.004316496115180492
2568868;0;0;12/25/2007;3/1/2006;Germany;German;M;1981.0;24.0;995.0;78.92;101.0;61.0;0.5301810865191147;1.333333333333335;0.8896;69.5;0.880638621388748
2570969;0;0;4/15/2006;3/2/2006;Germany;German;M;1982.0;23.0;529.0;6110.62;192.0;156.0;0.27236880046136086;1.1888782358581;51.2083152173913;1558.71;0.25508213569163196
2575293;0;0;3/6/2006;3/3/2006;Germany;German;M;1976.0;30.0;3070.0;62.0;11.0;9.0;0.002927371892731;1.142857142857145;6.944444444444445;1.4499999999999993;0.023387096774193535
2576565;0;0;3/3/2006;3/3/2006;Germany;German;M;1969.0;36.0;373.0;24.1;7.0;4.0;0.0107238605898123;1.75;3.44285714285714;-32.9;-1.3651452282157674
2578415;1;0;3/3/2006;3/3/2006;France;French;M;1984.0;21.0;2433.0;9060.970000000001;1217.0;83.0;0.029545927599237732;10.086872586872596;8.028306516523491;-169.199999999999;-0.018673497429083086
2578609;1;0;3/3/2006;3/3/2006;France;French;M;1978.0;27.0;1931.0;233416.2784;5346.0;800.0;0.4144468499164285;6.59375;44.09855490861975;11683.968399999916;0.05005635630938033
2580478;1;0;3/4/2006;3/4/2006;Spain;Spanish;M;1979.0;26.0;4937.0;712435.6410000001;16048.0;1283.0;0.2595304423511116;13.100373764902614;35.816869783382266;-24490.73900000002;-0.034376072153863534
2581124;0;0;7/14/2007;3/4/2006;Portugal;Portuguese;M;1982.0;23.0;1039.0;202.4;122.0;32.0;0.15739202657807325;2.733333333333335;1.094117647058825;-100.87;-0.4983695652173913
2589710;1;0;3/6/2006;3/6/2006;Germany;German;M;1979.0;26.0;3727.0;755407.5325999999;14080.0;1101.0;0.2627827805125987;41.48324863542244;54.85985709373568;63162.9525999999;0.0836144066271122
2590026;1;0;3/6/2006;3/6/2006;Italy;Italian;M;1962.0;44.0;2642.0;112305.6227;13100.0;828.0;0.27085911460911466;63.764131835206;8.627768604417435;6576.4627;0.05855862370816096
2595325;1;0;3/7/2006;3/7/2006;Norway;Norwegian;M;1968.0;37.0;4798.0;91293.08172222505;237493.0;594.0;0.12262322647526024;560.0281983507243;4.655002950295703;11094.65280888957;0.12152785950031751
2602629;0;0;3/10/2006;3/8/2006;Germany;German;M;1987.0;18.0;1298.0;2317.8004;19.0;8.0;0.5026985350809561;1.785714285714285;64.6194555555555;-1582.0996;-0.6825866455109767
2606689;1;0;3/10/2006;3/8/2006;Germany;German;M;1981.0;24.0;3411.0;154921.0112;3442.0;878.0;0.5047789996459153;13.456784861019017;31.65708311736556;21711.1612000001;0.14014342555491982
2607401;0;0;3/12/2006;3/9/2006;Spain;Spanish;M;1965.0;40.0;354.0;135.03;35.0;11.0;0.5141643059490085;2.2;2.956323529411765;40.0;0.2962304673035622
2609261;1;0;5/19/2006;3/9/2006;Poland;Polish;F;1971.0;34.0;3265.0;201880.6632707753;106698.0;1351.0;0.4136751075212735;76.04364222597155;1.5291095330228854;26959.08099333561;0.1335396890249779
2610717;1;0;3/13/2006;3/9/2006;Poland;Polish;M;1977.0;29.0;658.0;65975.0873;2755.0;384.0;0.583586626139818;7.174479166666665;20.975195552506143;5090.47669999998;0.0771575591382352
2611270;0;0;3/10/2006;3/10/2006;Portugal;Portuguese;M;1981.0;25.0;521.0;24.7214;144.0;4.0;0.6679511881824021;46.833333333333336;0.44803365079365104;13.8914;0.561918014351938
2612177;0;0;7/1/2008;3/10/2006;Netherlands;Dutch;M;1984.0;22.0;668.0;482.44;540.0;14.0;0.3518792816145158;35.59166666666667;5.883241222993827;38.81999999999997;0.08046596467954559
2613968;1;0;3/10/2006;3/10/2006;Germany;German;M;1983.0;22.0;328.0;16244.8599;3129.0;128.0;0.38393515106853365;22.0675053543906;3.4402797443354203;1058.459899999999;0.06515660378209842
2613991;1;0;11/29/2006;3/10/2006;Germany;Turkish;M;1979.0;26.0;2721.0;1808.7228;790.0;239.0;0.06954776130215454;3.985253229155667;17.675679811066125;428.7528;0.23704726893474223
2614721;1;0;3/10/2006;3/10/2006;France;French;M;1968.0;37.0;2392.0;127916.76999999999;2799.0;484.0;0.20234113712374602;5.368933887158184;35.9049136522401;6166.0;0.048203218389582546
2615726;1;0;3/10/2006;3/10/2006;France;French;M;1982.0;24.0;332.0;181.0;8.0;8.0;0.0240963855421687;1.0;22.625;44.12;0.24375690607734804
2617334;1;0;3/15/2006;3/11/2006;Germany;German;M;1982.0;23.0;2537.0;1790.49;1009.0;217.0;0.08500001864648875;3.992048816568045;2.247049326214085;422.99999999999994;0.23624817787309615
2619667;1;0;3/11/2006;3/11/2006;Germany;German;M;1981.0;25.0;2579.0;454.08;210.0;39.0;0.0151222929859695;5.34078947368421;2.306168362627195;-126.09;-0.2776823467230444
2626074;1;0;3/12/2006;3/12/2006;Spain;Spanish;M;1976.0;30.0;17.0;149.28;20.0;9.0;0.529411764705882;2.22222222222222;7.464;58.95;0.394895498392283
2628935;1;0;3/12/2006;3/12/2006;Germany;German;M;1985.0;20.0;2144.0;686870.39;8797.0;80.0;0.357756067648268;39.978888888888996;29.98362243930453;-1094.9599999999798;-0.0015941289884398421
2630099;0;0;3/12/2006;3/12/2006;Spain;Spanish;M;1985.0;20.0;3541.0;517.0122;137.0;46.0;0.011208021268163434;8.2977207977208;3.8806943680709534;27.742199999999997;0.05365869509462252
2631482;1;0;12/20/2006;3/12/2006;Germany;German;M;1964.0;42.0;2825.0;23995.4;3833.0;38.0;0.07965921577873654;404.13888888889;36.287563740346904;-2590.6399999999976;-0.10796402643840058
2631959;1;0;4/14/2006;3/12/2006;Germany;German;M;1979.0;26.0;2316.0;31926.1659;139.0;60.0;0.05298017265247947;4.7614401858304305;217.49332414141415;-3880.1841000000104;-0.12153617544159948
2633677;1;0;5/16/2006;3/12/2006;Germany;German;F;1985.0;20.0;2098.0;26261.66;5012.0;425.0;0.2025738798856055;8.97665783870802;5.798267327118385;1730.70000000001;0.06590215546161249
2637226;1;0;3/13/2006;3/13/2006;Germany;German;M;1987.0;18.0;2781.0;1889.408;811.0;86.0;0.35287246613944184;98.10742705570293;3.8718963471356864;196.34799999999996;0.10392038141047352
2637579;1;0;3/15/2006;3/13/2006;Poland;Polish;M;1981.0;24.0;3912.0;7250.53003643041;2136.0;229.0;0.056193821281991733;39.74185389981563;3.5004662157718562;-109.20844895352201;-0.01506213316885832
2637689;0;0;3/13/2006;3/13/2006;Germany;German;M;1987.0;18.0;671.0;154.1;18.0;8.0;0.01190971499895985;2.266666666666665;8.264285714285714;85.0;0.5515898767034394
2637920;0;0;3/13/2006;3/13/2006;Spain;Spanish;M;1974.0;32.0;806.0;618.74;82.0;45.0;0.3684568910018324;5.590643274853804;5.782341920374706;204.03;0.3297507838510521
2640595;0;0;10/12/2008;3/14/2006;Spain;Spanish;F;1977.0;28.0;2.0;295.85;21.0;2.0;1.0;10.5;14.0880952380952;40.0;0.13520365049856345
2642955;0;0;3/17/2006;3/14/2006;Germany;German;M;1983.0;22.0;1462.0;135.9;58.0;22.0;0.0150478796169631;2.63636363636364;2.34310344827586;110.0;0.8094186902133922
2644036;0;0;3/15/2006;3/15/2006;Germany;German;M;1974.0;31.0;3349.0;1091.2399;7148.0;64.0;0.03065943847553043;139.5721345448749;1.425927543164251;316.9999;0.2904951514327876
2645819;0;0;3/15/2006;3/15/2006;Hungary;Hungarian;M;1972.0;33.0;1726.0;76.2630607136517;64.0;21.0;0.3431624125715324;3.0370370370370368;2.081647385200308;60.0574607136517;0.7875039390190766
2652607;1;0;3/18/2006;3/17/2006;Slovenia;Slovenian;M;1973.0;32.0;2652.0;6431.906300000001;356.0;28.0;0.01053296136094115;13.345029239766099;22.099534004010685;1031.826000000001;0.16042304596383825
2652627;1;0;3/29/2009;3/17/2006;Romania;Romanian;M;1979.0;26.0;332.0;243.7049;31.0;9.0;0.0271084337349398;3.44444444444444;7.86144838709677;61.3349;0.25167692565886035
2653065;1;0;3/17/2006;3/17/2006;Germany;German;M;1974.0;31.0;3042.0;358033.08;5348.0;640.999999999999;0.207316300529071;7.822098596742371;54.2923114328275;24898.4099999998;0.06954220542973236
2657008;1;0;4/30/2007;3/17/2006;Portugal;Portuguese;M;1986.0;20.0;3741.0;11066.74;2175.0;42.0;0.0110924316523437;60.251111111110994;9.493084713110486;422.0;0.03813227743671578
2657435;0;0;3/18/2006;3/18/2006;Denmark;English;M;1962.0;43.0;920.0;274.0073;113.0;26.0;0.056148513045064755;4.1875;2.16604465201465;53.7674;0.1962261589381013
2658193;1;0;3/18/2006;3/18/2006;Greece;Greek;M;1979.0;26.0;3312.0;306031.9917;3733.0;428.0;0.12998913067265805;6.775265256979471;92.8425058874048;15516.44170000009;0.05070202501969368
2659713;0;0;4/4/2006;3/18/2006;Germany;German;M;1984.0;21.0;1661.0;172.28;237.0;98.0;0.5292168674698795;2.211340206185565;0.7383617021276595;9.18;0.05328534943115858
2661738;0;0;3/18/2006;3/18/2006;Italy;Italian;M;1975.0;30.0;68.0;13.0;4.0;2.0;0.0294117647058824;2.0;3.25;8.0;0.6153846153846154
2662389;0;0;3/20/2006;3/18/2006;Portugal;Portuguese;M;1973.0;32.0;563.0;2256.1400000000003;277.0;45.0;0.08048446354069369;5.150240384615385;6.94131742738589;211.5;0.09374418254186352
2668544;1;0;3/30/2006;3/19/2006;Germany;German;M;1978.0;28.0;3069.0;8102.4378;247.0;41.0;0.0133609944408818;4.9876373626373605;27.477149249836902;2526.7277999999997;0.31184784905105967
2669121;1;0;6/16/2006;3/20/2006;Germany;German;M;1981.0;24.0;693.0;365.28000000000003;23.0;8.0;0.505057803468208;2.0714285714285703;8.683636363636351;161.5;0.4421265878230398
2670228;0;0;4/11/2006;3/20/2006;Poland;Polish;M;1978.0;27.0;9.0;552.1711;17.0;7.0;0.8055555555555557;2.6666666666666665;52.23632777777766;-360.0973;-0.6521480388959147
2670444;0;0;3/20/2006;3/20/2006;Poland;Polish;M;1978.0;27.0;12.0;437.4315;8.0;6.0;0.5;1.33333333333333;54.6789375;-179.5412;-0.4104441495411281
2670782;0;0;5/16/2006;3/20/2006;Germany;German;F;1987.0;18.0;72.0;225.88;109.0;33.0;0.433910306845004;3.3274999999999997;2.079101174345075;16.06000000000004;0.07109969895519763
2671082;0;0;4/18/2006;3/20/2006;Greece;English;M;1955.0;50.0;183.0;7447.5967;47.0;32.0;0.1301925025329283;1.25;142.9510744444445;711.366699999999;0.09551627574033365
2671977;0;0;3/30/2006;3/20/2006;Germany;German;M;1972.0;33.0;13.0;498.0;6.0;6.0;0.461538461538462;1.0;83.0;215.75;0.43323293172690763
2672166;0;0;4/4/2006;3/20/2006;Germany;German;M;1973.0;32.0;1.0;10.0;1.0;1.0;1.0;1.0;10.0;10.0;1.0
2672817;0;0;4/7/2006;3/20/2006;Germany;German;M;1984.0;21.0;152.0;125.54;84.0;16.0;0.5496688741721855;3.266666666666665;7.671927710843375;40.0;0.31862354628007006
2673382;1;0;3/23/2006;3/21/2006;Germany;German;M;1985.0;20.0;2988.0;390402.9041;35964.0;455.0;0.16384717305428284;55.689300460918155;6.59584491397998;7589.04520000001;0.019439008061415724
2673854;0;0;3/25/2006;3/21/2006;Germany;German;M;1957.0;48.0;202.0;49.26;22.0;12.0;0.527363184079602;1.454545454545455;2.125238095238095;26.87;0.545473000406009
2674431;1;0;3/29/2006;3/21/2006;Germany;German;M;1979.0;26.0;1239.0;11035.1;1336.0;169.0;0.1184269889702829;5.559076682316119;6.623675843243765;395.12999999999903;0.03580665331533008
2674575;0;0;8/23/2006;3/21/2006;Turkey;Turkish;M;1976.0;30.0;132.0;26.256;23.0;13.0;0.0984848484848485;1.76923076923077;1.1415652173913;26.256;1.0
2674766;0;0;3/23/2006;3/21/2006;Germany;German;M;1966.0;39.0;1.0;30.0;1.0;1.0;1.0;1.0;30.0;30.0;1.0
2674913;0;0;3/29/2006;3/21/2006;Germany;German;M;1981.0;24.0;348.0;191.29;44.0;5.0;0.01429704803147;8.08333333333335;3.51684126984127;61.0;0.3188875529301061
2675400;0;0;5/19/2006;3/21/2006;Germany;German;M;1977.0;28.0;4.0;20.0;18.0;4.0;1.0;5.333333333333335;1.1168831168831148;20.0;1.0
2675657;0;0;3/23/2006;3/21/2006;Germany;German;M;1958.0;47.0;3.0;18.06;32.0;3.0;1.0;10.6666666666667;0.564375;10.0;0.5537098560354374
2676078;0;0;4/3/2006;3/21/2006;Poland;Polish;M;1970.0;35.0;4.0;536.6282;15.0;4.0;1.0;4.666666666666667;92.19346666666667;71.53249999999998;0.13329992721217407
2676974;0;0;5/11/2006;3/21/2006;Germany;German;F;1981.0;24.0;23.0;467.16;99.0;7.0;0.6363636363636365;12.41666666666665;3.44556179775281;92.0;0.1969346690641322
2676986;0;0;6/20/2006;3/21/2006;Czech Republic;Czech;M;1981.0;24.0;73.0;60.5211;19.0;14.0;0.2410377358490565;1.357142857142855;3.0299327380952352;3.5969000000000095;0.05943216498047804
2678522;1;0;3/24/2006;3/22/2006;Germany;German;M;1972.0;33.0;2049.0;88687.23;6209.0;611.0;0.2436444538444015;6.331561389287285;15.87685806073615;6968.890000000069;0.0785782800973722
2685297;1;0;6/9/2006;3/23/2006;Italy;Italian;M;1984.0;21.0;2524.0;27431.109;8204.0;1096.0;0.43424513463536796;7.47091265136478;2.981962839014915;1485.178999999981;0.0541421420475556
2686509;1;0;3/23/2006;3/23/2006;Italy;Italian;M;1980.0;26.0;1151.0;168.0;12.0;9.0;0.5030461270670148;1.392857142857145;17.1111111111111;119.38;0.7105952380952381
2689756;1;0;3/23/2006;3/23/2006;Germany;German;M;1984.0;22.0;2930.0;72890.2466;5105.0;934.0;0.31877133105802047;5.393501872659175;16.07261727601547;13667.26659999999;0.18750473811677282
2691514;0;0;3/28/2006;3/24/2006;Germany;German;F;1959.0;47.0;10.0;202.99;10.0;6.0;0.6;1.66666666666667;20.299;96.94;0.47756047095916054
2691694;0;0;4/12/2006;3/24/2006;Poland;Polish;M;1986.0;19.0;35.0;23.9131;26.0;9.0;0.257142857142857;2.88888888888889;0.919734615384615;15.3363;0.6413346659362441
2691752;0;0;3/25/2006;3/24/2006;France;French;M;1983.0;23.0;64.0;1065.13;261.0;29.0;0.4464285714285715;8.699494949494945;3.222778988963073;169.25;0.1589007914526865
2691847;0;0;3/30/2006;3/24/2006;Germany;German;M;1952.0;53.0;87.0;438.6;39.0;18.0;0.5988372093023255;1.61764705882353;10.63947368421055;110.0;0.25079799361605104
2691957;0;0;3/24/2006;3/24/2006;Italy;Italian;M;1969.0;36.0;81.0;15.0;3.0;3.0;0.037037037037037;1.0;5.0;15.0;1.0
2696359;1;0;3/25/2006;3/25/2006;Germany;German;M;1983.0;23.0;2004.0;2762.15;286.0;58.0;0.028854010147428652;4.395833333333335;8.147335230866526;369.599999999999;0.1338088083558094
2697251;1;0;3/25/2006;3/25/2006;Greece;Greek;M;1954.0;52.0;1759.0;428503.3853;8370.0;405.0;0.2301239273035665;16.208557951482454;39.6753210648177;35058.9253000002;0.08181714894843842
2700081;1;0;5/11/2006;3/25/2006;Germany;German;M;1984.0;21.0;2953.0;16797.15;691.0;157.0;0.05305253094643045;3.796934865900385;32.7152905583317;843.9599999999989;0.050244237861780054
2700940;0;0;7/24/2006;3/25/2006;Italy;Italian;M;1976.0;29.0;216.0;382.4133;127.0;38.0;0.24685351665785327;3.2046153846153853;2.673135882173385;47.353300000000004;0.12382754470098191
2704382;1;0;3/30/2006;3/26/2006;Germany;German;M;1987.0;18.0;2084.0;775339.35;16525.0;935.0;0.2852375296912115;10.028451995685;26.24604342938684;20148.4500000015;0.025986621213023045
2710254;1;0;3/30/2006;3/27/2006;Germany;German;M;1978.0;27.0;3364.0;80355.12;6946.0;658.0;0.195475747125949;8.912769138756;11.03740404292545;2955.1500000000383;0.03677612577767339
2713872;1;0;3/28/2006;3/28/2006;Denmark;English;M;1983.0;22.0;1204.0;14450.082768463799;4264.0;137.0;0.556525353283458;17.661764705882348;2.36608933902157;5449.62825162889;0.37713474302875877
2713897;0;0;3/28/2006;3/28/2006;Austria;German;M;1943.0;63.0;808.0;504.5;497.0;14.0;0.34900221067096854;51.90740740740741;1.1039633807733185;63.300000000000004;0.12547076313181368
