user_id;rg_case;missing_daily_transactions;first_deposit_date;registration_date;country_name;language_name;gender;year_of_birth;age_at_registration;sum_stakes_fixedodds;sum_bets_fixedodds;bettingdays_fixedodds;duration_fixedodds;frequency_fixedodds;bets_per_day_fixedodds;euros_per_bet_fixedodds;net_loss_fixedodds;percent_lost_fixedodds;sum_stakes_liveaction;sum_bets_liveaction;bettingdays_liveaction;duration_liveaction;frequency_liveaction;bets_per_day_liveaction;euros_per_bet_liveaction;net_loss_liveaction;percent_lost_liveaction;sum_stakes_casino;sum_bets_casino;bettingdays_casino;duration_casino;frequency_casino;bets_per_day_casino;euros_per_bet_casino;net_loss_casino;percent_lost_casino
5049659;0;0;12/11/2008;8/18/2007;Poland;Polish;M;1989.0;18.0;74.4104660551864;61.0;26.0;246.0;0.105691056910569;2.34615384615385;1.21984370582273;27.2738827215491;0.366532883980615;6.47846769204216;8.0;7.0;237.0;0.029535864978903;1.14285714285714;0.80980846150527;6.47846769204216;1.0;;;;;;;;;
5058567;0;0;8/20/2007;8/20/2007;Portugal;Portuguese;M;1978.0;29.0;193.27;5.0;3.0;4.0;0.75;1.66666666666667;38.654;30.0;0.155223262792984;;;;;;;;;;;;;;;;;;
5061924;1;0;8/24/2007;8/21/2007;Croatia;Croatian;M;1976.0;30.0;55130.4166750821;540.0;291.0;1017.0;0.286135693215339;1.85567010309278;102.093364213115;2567.87199000629;0.046578134991077;9591.64563958257;78.0;58.0;910.0;0.0637362637362637;1.3448275862069;122.969815892084;916.480672060507;0.0955498885695273;;;;;;;;;
5068096;0;0;9/1/2007;8/23/2007;Spain;Spanish;M;1984.0;22.0;10.0;1.0;1.0;1.0;1.0;1.0;10.0;10.0;1.0;;;;;;;;;;;;;;;;;;
5069011;0;0;8/23/2007;;;.;M;;;;;;;;;;;;;;;;;;;;;746.0;142.0;1.0;1.0;1.0;142.0;5.25352112676056;81.0;0.10857908847185
5070173;1;0;8/23/2007;8/23/2007;Hungary;Hungarian;F;1986.0;21.0;;;;;;;;;;578.4994;64.0;5.0;5.0;1.0;12.8;9.039053125;114.6606;0.198203489925832;313.49;486.0;2.0;2.0;1.0;243.0;0.645041152263375;26.51;0.0845641009282592
5070706;1;0;8/24/2007;8/23/2007;Germany;German;M;1981.0;25.0;627.6364;73.0;30.0;765.0;0.0392156862745098;2.43333333333333;8.59775890410959;58.4964000000001;0.0932010954112924;20.0672;6.0;4.0;542.0;0.00738007380073801;1.5;3.34453333333333;-14.3128;-0.713243501833838;84.0;6.0;3.0;117.0;0.0256410256410256;2.0;14.0;5.0;0.0595238095238095
5070927;1;0;8/24/2007;8/23/2007;Germany;German;M;1987.0;19.0;183.07;13.0;8.0;46.0;0.173913043478261;1.625;14.0823076923077;28.54;0.15589665155405;2271.95;149.0;21.0;49.0;0.428571428571429;7.09523809523809;15.2479865771812;128.39;0.056510926736944;;;;;;;;;
5071236;1;0;8/24/2007;8/23/2007;Greece;Greek;M;1979.0;27.0;319.9237;31.0;26.0;633.0;0.0410742496050553;1.19230769230769;10.3201193548387;295.0537;0.922262714515992;4043.0405;448.0;76.0;668.0;0.11377245508982;5.89473684210526;9.02464397321429;2183.5805;0.540083756272043;562.73;272.0;3.0;63.0;0.0476190476190476;90.6666666666667;2.06886029411765;-29.0899999999999;-0.0516944182823022
5071663;1;0;9/15/2007;8/23/2007;Spain;Spanish;F;1979.0;28.0;2459.9433;168.0;93.0;713.0;0.130434782608696;1.80645161290323;14.6425196428571;677.8533;0.275556473191882;25652.9667;1621.0;173.0;718.0;0.240947075208914;9.36994219653179;15.8253958667489;4966.5967;0.193607108218014;;;;;;;;;
5072792;0;0;8/24/2007;8/24/2007;Switzerland;French;M;1972.0;35.0;1193.3569;197.0;143.0;194.0;0.737113402061856;1.37762237762238;6.05764923857868;36.4122999999995;0.0305124979794389;;;;;;;;;;;;;;;;;;
5072901;0;0;8/24/2007;8/24/2007;Poland;Polish;F;1967.0;39.0;78.8851;1.0;1.0;1.0;1.0;1.0;78.8851;78.8851;1.0;;;;;;;;;;;;;;;;;;
5078521;0;0;10/27/2009;8/25/2007;Germany;German;M;1985.0;22.0;518.0;9.0;8.0;361.0;0.0221606648199446;1.125;57.5555555555556;7.30000000000001;0.0140926640926641;;;;;;;;;;4305.0;3796.0;27.0;334.0;0.0808383233532934;140.592592592593;1.1340885142255;98.0;0.0227642276422764
5083908;0;1;10/27/2007;;;.;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5084881;1;0;8/26/2007;8/26/2007;Germany;German;M;1979.0;28.0;1546.7;397.0;44.0;1162.0;0.0378657487091222;9.02272727272727;3.89596977329975;288.63;0.186610202366328;21994.46;776.0;61.0;1159.0;0.0526315789473684;12.7213114754098;28.3433762886598;2733.34000000001;0.124274021730927;;;;;;;;;
5086640;0;0;8/26/2007;8/26/2007;Germany;German;F;1982.0;25.0;10.2;2.0;2.0;4.0;0.5;1.0;5.1;10.2;1.0;;;;;;;;;;182.9;21.0;1.0;1.0;1.0;21.0;8.70952380952381;10.0;0.0546746856205577
5086781;0;0;8/26/2007;8/26/2007;Hungary;Hungarian;M;1988.0;18.0;;;;;;;;;;255.8054;17.0;4.0;6.0;0.666666666666667;4.25;15.0473764705882;-12.6775;-0.0495591570779975;;;;;;;;;
5091344;0;0;9/1/2007;8/27/2007;Germany;German;M;1980.0;27.0;623.49;46.0;8.0;294.0;0.0272108843537415;5.75;13.5541304347826;50.0;0.0801937480953985;;;;;;;;;;;;;;;;;;
5097506;1;0;9/1/2007;8/28/2007;Germany;German;M;1989.0;18.0;2775.8098;2760.0;349.0;1162.0;0.300344234079174;7.90830945558739;1.0057281884058;665.529800000002;0.239760591665899;1795.11;824.0;119.0;983.0;0.121057985757884;6.92436974789916;2.17853155339806;257.97;0.14370707087588;;;;;;;;;
5100350;0;0;8/29/2007;8/29/2007;Slovakia;Slovak;M;1974.0;32.0;59.8384;84.0;17.0;94.0;0.180851063829787;4.94117647058824;0.712361904761905;18.5637;0.310230554292896;16.5256;4.0;4.0;93.0;0.043010752688172;1.0;4.1314;3.729;0.225649900760033;;;;;;;;;
5101193;1;0;8/29/2007;8/29/2007;Germany;German;M;1973.0;33.0;14140.6672;4271.0;295.0;582.0;0.506872852233677;14.4779661016949;3.31085628658394;6033.39720000001;0.426669909889401;1523.5371;68.0;35.0;558.0;0.0627240143369176;1.94285714285714;22.4049573529412;272.2771;0.178713796992538;312.34;602.0;2.0;88.0;0.0227272727272727;301.0;0.518837209302326;60.0;0.192098354357431
5104588;1;0;12/14/2007;8/29/2007;Croatia;Croatian;M;1987.0;20.0;66.5833;34.0;17.0;126.0;0.134920634920635;2.0;1.95833235294118;10.3003;0.154697949786208;2458.5261;929.0;66.0;128.0;0.515625;14.0757575757576;2.64642206673843;185.906599999999;0.0756170943233017;12.49;48.0;2.0;84.0;0.0238095238095238;24.0;0.260208333333333;7.99;0.639711769415532
5105138;1;0;8/30/2007;8/30/2007;France;French;M;1981.0;26.0;1188.34;533.0;208.0;1047.0;0.198662846227316;2.5625;2.22953095684803;-11.3499999999999;-0.00955113856303744;294.4;129.0;40.0;975.0;0.041025641025641;3.225;2.28217054263566;-8.19;-0.0278192934782609;51.0;9.0;2.0;118.0;0.0169491525423729;4.5;5.66666666666667;26.44;0.51843137254902
5105551;1;0;12/2/2008;8/30/2007;France;French;M;1987.0;19.0;882.93;95.0;43.0;254.0;0.169291338582677;2.2093023255814;9.294;-11.5200000000001;-0.0130474669566105;1886.64;268.0;40.0;243.0;0.164609053497942;6.7;7.03970149253731;36.1199999999999;0.0191451469278717;;;;;;;;;
5106110;0;0;8/30/2007;8/30/2007;Poland;Polish;M;1981.0;26.0;;;;;;;;;;76.3608;5.0;1.0;1.0;1.0;5.0;15.27216;21.036;0.275481660747399;;;;;;;;;
5106620;1;0;8/30/2007;8/30/2007;Greece;Greek;M;1980.0;26.0;25872.0;698.0;133.0;1146.0;0.116055846422339;5.24812030075188;37.0659025787966;4359.98;0.168521181199752;1646539.327;16710.0;627.0;1166.0;0.537735849056604;26.6507177033493;98.5361655894674;59919.4070000013;0.0363911180361386;347696.05;36760.0;106.0;662.0;0.16012084592145;346.792452830189;9.45854325353645;12247.07;0.035223494773668
5108327;0;0;8/30/2007;8/30/2007;Austria;German;M;1985.0;22.0;;;;;;;;;;4.0;1.0;1.0;1.0;1.0;1.0;4.0;4.0;1.0;326.0;34.0;1.0;1.0;1.0;34.0;9.58823529411765;63.0;0.193251533742331
5112671;1;0;8/31/2007;8/31/2007;Germany;German;F;1971.0;35.0;418.82;57.0;23.0;69.0;0.333333333333333;2.47826086956522;7.34771929824561;78.58;0.187622367604221;1648.05;248.0;26.0;70.0;0.371428571428571;9.53846153846154;6.64536290322581;250.72;0.152131306695792;;;;;;;;;
5115728;0;0;9/1/2007;9/1/2007;Belgium;Dutch;M;1974.0;33.0;744.9976;255.0;25.0;539.0;0.0463821892393321;10.2;2.92155921568627;402.7776;0.540642815493634;;;;;;;;;;637.55;134.0;6.0;173.0;0.0346820809248555;22.3333333333333;4.75783582089552;194.36;0.304854521214022
5117368;0;0;9/4/2007;9/1/2007;Germany;German;M;1960.0;47.0;575.3;600.0;40.0;115.0;0.347826086956522;15.0;0.958833333333333;129.68;0.225412828089692;;;;;;;;;;;;;;;;;;
5121779;1;0;9/1/2007;9/1/2007;Germany;German;M;1977.0;30.0;198.8;77.0;42.0;617.0;0.0680713128038898;1.83333333333333;2.58181818181818;3.61000000000004;0.0181589537223342;5118.71;1105.0;82.0;676.0;0.121301775147929;13.4756097560976;4.63231674208145;640.069999999999;0.125045177398211;;;;;;;;;
5121862;0;0;9/1/2007;9/1/2007;France;French;M;1989.0;18.0;;;;;;;;;;950.68;31.0;4.0;5.0;0.8;7.75;30.6670967741935;169.1;0.177872680607565;;;;;;;;;
5128030;1;0;8/13/2009;9/2/2007;Portugal;Portuguese;M;1973.0;34.0;31.31;18.0;9.0;449.0;0.0200445434298441;2.0;1.73944444444444;13.27;0.423826253593101;599.09;130.0;20.0;451.0;0.0443458980044346;6.5;4.60838461538462;73.95;0.123437213106545;;;;;;;;;
5133037;0;0;9/3/2007;9/3/2007;Croatia;Croatian;M;1986.0;21.0;51.1727;8.0;6.0;379.0;0.0158311345646438;1.33333333333333;6.3965875;37.9826;0.742243422762528;;;;;;;;;;39.09;178.0;1.0;1.0;1.0;178.0;0.219606741573034;19.78;0.506011767715528
5133765;1;0;9/3/2007;9/3/2007;Germany;German;M;1959.0;48.0;215.98;200.0;80.0;516.0;0.155038759689922;2.5;1.0799;60.9;0.281970552828966;66050.27;10820.0;352.0;437.0;0.805491990846682;30.7386363636364;6.10446118299445;1723.36;0.0260916420175118;;;;;;;;;
5135681;1;0;9/6/2007;9/3/2007;Germany;German;M;1987.0;20.0;4439.6113;81.0;40.0;1093.0;0.0365965233302836;2.025;54.8100160493827;1120.2613;0.25233319412445;7361.9905;202.0;83.0;1161.0;0.0714900947459087;2.43373493975904;36.4454975247525;1596.8205;0.216900646638976;;;;;;;;;
5141940;0;0;12/15/2008;9/5/2007;Greece;Greek;M;1965.0;41.0;;;;;;;;;;;;;;;;;;;;;;;;;;;
5143155;1;0;9/10/2007;9/5/2007;Germany;German;M;1957.0;50.0;25.0;1.0;1.0;1.0;1.0;1.0;25.0;-2.5;-0.1;249.74;8.0;4.0;5.0;0.8;2.0;31.2175;32.12;0.128613758308641;;;;;;;;;
5147109;0;0;9/6/2007;9/6/2007;Canada;English;M;1988.0;18.0;140.18;36.0;13.0;34.0;0.382352941176471;2.76923076923077;3.89388888888889;48.79;0.348052503923527;335.5;117.0;14.0;33.0;0.424242424242424;8.35714285714286;2.86752136752137;17.21;0.0512965722801789;;;;;;;;;
5149047;0;0;9/6/2007;9/6/2007;Slovenia;Slovenian;F;1983.0;24.0;16.0;7.0;6.0;24.0;0.25;1.16666666666667;2.28571428571429;-5.89;-0.368125;148.03;51.0;18.0;25.0;0.72;2.83333333333333;2.90254901960784;24.89;0.168141592920354;;;;;;;;;
5151648;1;0;9/7/2007;9/7/2007;Belgium;Dutch;M;1982.0;25.0;180.902;64.0;17.0;428.0;0.0397196261682243;3.76470588235294;2.82659375;99.522;0.550143171440891;72.18;21.0;9.0;419.0;0.0214797136038186;2.33333333333333;3.43714285714286;46.94;0.650318647824882;14895.56;10120.0;32.0;438.0;0.0730593607305936;316.25;1.47189328063241;1571.765;0.105519027146344
5159352;0;0;9/8/2007;9/8/2007;Denmark;English;M;1986.0;21.0;13.2913;10.0;1.0;1.0;1.0;10.0;1.32913;13.2913;1.0;20.1383;4.0;1.0;1.0;1.0;4.0;5.034575;6.847;0.339998907554262;;;;;;;;;
5160540;1;0;9/8/2007;9/8/2007;France;French;M;1965.0;42.0;206.45;20.0;7.0;421.0;0.0166270783847981;2.85714285714286;10.3225;-25.17;-0.121918139985468;36722.74;3257.0;249.0;514.0;0.48443579766537;13.0803212851406;11.2750199570157;670.430000000029;0.01825653532389;303.0;51.0;7.0;43.0;0.162790697674419;7.28571428571429;5.94117647058824;-14.5;-0.0478547854785479
5160926;0;0;9/9/2007;9/9/2007;Canada;English;M;1969.0;38.0;5036.38615118327;8429.0;226.0;480.0;0.470833333333333;37.2964601769912;0.597506958261154;984.82587114391;0.195542168845121;95.7694104819682;64.0;18.0;398.0;0.0452261306532663;3.55555555555556;1.49639703878075;15.5654233183565;0.162530219618373;2178.92;11935.0;56.0;477.0;0.117400419287212;213.125;0.182565563468789;266.16;0.122152258917262
5163709;0;0;9/17/2007;9/9/2007;Germany;German;F;1960.0;47.0;721.3789;113.0;35.0;929.0;0.0376749192680301;3.22857142857143;6.38388407079646;125.7989;0.174386719655926;7978.7665;466.0;79.0;1033.0;0.0764762826718296;5.89873417721519;17.1218165236052;944.506500000002;0.118377508603617;2437.74;840.0;5.0;706.0;0.00708215297450425;168.0;2.90207142857143;199.42;0.0818052786597422
5164325;1;0;9/12/2007;9/9/2007;Germany;German;M;1989.0;18.0;4071.75;1037.0;241.0;1045.0;0.230622009569378;4.30290456431535;3.92647058823529;1019.55;0.250396021366734;19529.875;3865.0;248.0;1091.0;0.227314390467461;15.5846774193548;5.05300776196637;1303.19500000001;0.0667282816710303;709.0;213.0;1.0;1.0;1.0;213.0;3.32863849765258;4.0;0.00564174894217207
5164417;1;0;9/9/2007;9/9/2007;Spain;Spanish;M;1974.0;32.0;315.52;13.0;11.0;489.0;0.0224948875255624;1.18181818181818;24.2707692307692;23.9;0.075747971602434;;;;;;;;;;181.0;57.0;1.0;1.0;1.0;57.0;3.17543859649123;24.5;0.135359116022099
5166224;0;0;9/12/2007;9/10/2007;Germany;Turkish;M;1976.0;31.0;43.15;41.0;24.0;369.0;0.0650406504065041;1.70833333333333;1.05243902439024;-9.7;-0.224797219003476;;;;;;;;;;;;;;;;;;
5167895;0;0;9/18/2007;9/10/2007;Poland;Polish;M;1966.0;40.0;219.255216358245;56.0;31.0;545.0;0.0568807339449541;1.80645161290323;3.91527172068295;72.096045071722;0.328822484906918;359.33047555406;95.0;37.0;957.0;0.038662486938349;2.56756756756757;3.78242605846379;47.0537691407101;0.13094845091599;;;;;;;;;
5170140;0;0;9/11/2007;;;.;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5171821;1;0;9/11/2007;9/11/2007;Germany;German;F;1984.0;23.0;133.4;13.0;8.0;26.0;0.307692307692308;1.625;10.2615384615385;31.09;0.233058470764618;1690.37;140.0;11.0;23.0;0.478260869565217;12.7272727272727;12.0740714285714;113.61;0.0672101374255339;;;;;;;;;
5172920;0;0;9/12/2007;;;.;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5175043;1;0;9/14/2007;9/12/2007;Germany;German;M;1988.0;18.0;2397.94;113.0;26.0;520.0;0.05;4.34615384615385;21.2207079646018;659.03;0.274831730568738;47739.9;1085.0;106.0;1145.0;0.0925764192139738;10.2358490566038;43.9999078341014;3915.49;0.0820171387036839;;;;;;;;;
5175623;1;0;9/12/2007;9/12/2007;Malta;English;M;1987.0;19.0;113.31;12.0;6.0;801.0;0.00749063670411985;2.0;9.4425;113.31;1.0;1249.3;134.0;11.0;805.0;0.0136645962732919;12.1818181818182;9.32313432835821;290.39;0.232442167613864;;;;;;;;;
5178004;0;0;9/19/2007;9/12/2007;United Kingdom;Polish;M;1982.0;25.0;158.139334559641;51.0;25.0;745.0;0.0335570469798658;2.04;3.10077126587531;106.726531968391;0.674889218837201;43.3576032911676;13.0;6.0;528.0;0.0113636363636364;2.16666666666667;3.33520025316674;12.8186522109034;0.295649464865939;;;;;;;;;
5178879;1;0;9/12/2007;9/12/2007;Germany;German;M;1985.0;21.0;116.4052;17.0;14.0;383.0;0.0365535248041775;1.21428571428571;6.84736470588235;100.4052;0.862549095744864;1742.5554;137.0;32.0;599.0;0.0534223706176962;4.28125;12.7193824817518;-275.4546;-0.158075089033037;9.0;7.0;1.0;1.0;1.0;7.0;1.28571428571429;5.0;0.555555555555556
5179708;1;0;9/13/2007;9/13/2007;Germany;German;M;1977.0;30.0;1018.44;42.0;28.0;487.0;0.0574948665297741;1.5;24.2485714285714;-58.9199999999998;-0.0578531872275243;53239.97;2703.0;105.0;675.0;0.155555555555556;25.7428571428571;19.6966222715501;1271.92;0.0238903215009324;;;;;;;;;
5179829;0;0;9/13/2007;9/13/2007;France;French;M;1975.0;31.0;606.34;19.0;9.0;11.0;0.818181818181818;2.11111111111111;31.9126315789474;-10.0;-0.0164923970049807;;;;;;;;;;;;;;;;;;
5183520;0;0;9/14/2007;9/14/2007;Austria;English;M;1979.0;27.0;194.17;46.0;23.0;431.0;0.0533642691415313;2.0;4.22108695652174;-3.77999999999997;-0.0194674769531852;1993.1;1048.0;84.0;449.0;0.187082405345212;12.4761904761905;1.90181297709924;133.030000000001;0.0667452711855906;52.0;48.0;1.0;1.0;1.0;48.0;1.08333333333333;-2.0;-0.0384615384615385
5185705;0;0;10/12/2008;;;.;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5193178;1;0;9/17/2007;9/15/2007;Czech Republic;Czech;M;1985.0;22.0;929.344459303526;88.0;52.0;980.0;0.0530612244897959;1.69230769230769;10.5607324920855;181.057792927802;0.194823126253415;7337.98158636234;517.0;54.0;978.0;0.0552147239263804;9.57407407407407;14.1933879813585;1140.04649536092;0.155362408850916;3.0;2.0;1.0;1.0;1.0;2.0;1.5;3.0;1.0
5194256;1;0;9/16/2007;9/16/2007;Poland;Polish;M;1988.0;18.0;62.7298881513787;36.0;25.0;969.0;0.0257997936016512;1.44;1.74249689309385;32.787897185771;0.522683813920532;1438.62144259144;383.0;42.0;994.0;0.0422535211267606;9.11904761904762;3.75619175611343;31.5867145827397;0.0219562378591003;;;;;;;;;
5195578;0;0;9/16/2007;9/16/2007;Germany;German;M;1984.0;23.0;93.29;11.0;6.0;12.0;0.5;1.83333333333333;8.48090909090909;-31.34;-0.33594168721192;15.8;6.0;1.0;1.0;1.0;6.0;2.63333333333333;10.0;0.632911392405063;;;;;;;;;
5196236;0;0;9/16/2007;9/16/2007;Italy;Italian;M;1973.0;33.0;829.439;215.0;87.0;599.0;0.145242070116861;2.47126436781609;3.85785581395349;74.189;0.0894447934085568;;;;;;;;;;;;;;;;;;
5196907;1;0;9/19/2007;9/16/2007;France;French;M;1975.0;31.0;1511.5568;71.0;48.0;984.0;0.0487804878048781;1.47916666666667;21.2895323943662;-47.4631999999999;-0.0314002093735412;294.9224;32.0;23.0;337.0;0.0682492581602374;1.39130434782609;9.216325;43.5324;0.147606285585632;4617.5;2075.0;17.0;1004.0;0.0169322709163347;122.058823529412;2.22530120481928;194.75;0.0421765024363833
5198289;1;0;9/18/2007;9/16/2007;Germany;German;M;1980.0;26.0;2011.43;1019.0;245.0;1149.0;0.213228894691036;4.15918367346939;1.97392541707556;991.82;0.493091979338083;2488.26;198.0;77.0;943.0;0.0816542948038176;2.57142857142857;12.5669696969697;-130.119999999999;-0.0522935706075729;51.0;14.0;2.0;101.0;0.0198019801980198;7.0;3.64285714285714;3.0;0.0588235294117647
5199657;0;0;9/17/2007;9/17/2007;Greece;Greek;M;1987.0;20.0;2949.86;194.0;108.0;507.0;0.21301775147929;1.7962962962963;15.2054639175258;964.260000000001;0.326883309716394;1800.33;51.0;31.0;275.0;0.112727272727273;1.64516129032258;35.3005882352941;-364.34;-0.202374009209423;4.0;4.0;1.0;1.0;1.0;4.0;1.0;3.0;0.75
5201159;0;0;9/17/2007;9/17/2007;Switzerland;German;M;1987.0;20.0;1050.70235890163;159.0;92.0;900.0;0.102222222222222;1.72826086956522;6.60819093648822;34.5906783425074;0.0329214815684505;137.527652333041;17.0;6.0;543.0;0.0110497237569061;2.83333333333333;8.08986190194357;107.615052333041;0.782497559635768;2113.96585288778;3003.0;36.0;818.0;0.0440097799511002;83.4166666666667;0.703951332962965;306.252220802796;0.144870940268236
5204669;0;0;9/21/2007;9/18/2007;Germany;German;M;1976.0;30.0;2522.27;875.0;138.0;1123.0;0.122885129118433;6.34057971014493;2.88259428571429;1198.5;0.475167210488964;192.5;16.0;7.0;814.0;0.0085995085995086;2.28571428571429;12.03125;71.5;0.371428571428571;;;;;;;;;
5205130;0;0;9/18/2007;9/18/2007;Greece;Greek;M;1986.0;20.0;4927.68;65.0;31.0;229.0;0.135371179039301;2.09677419354839;75.8104615384615;710.99;0.144284937333593;3587.94;68.0;27.0;229.0;0.117903930131004;2.51851851851852;52.7638235294118;-180.050000000001;-0.050181998584146;1341.25;578.0;11.0;93.0;0.118279569892473;52.5454545454545;2.32050173010381;183.5;0.136812674743709
5205182;0;0;9/24/2007;9/18/2007;Greece;Greek;M;1972.0;35.0;5574.73;110.0;51.0;524.0;0.0973282442748092;2.15686274509804;50.6793636363636;3316.0;0.594827014043729;40.0;2.0;2.0;459.0;0.00435729847494553;1.0;20.0;19.0;0.475;;;;;;;;;
5206109;1;0;9/18/2007;9/18/2007;Poland;Polish;M;1984.0;22.0;36.1144761591159;43.0;9.0;741.0;0.0121457489878543;4.77777777777778;0.839871538584092;22.4188199019403;0.620771011689764;1352.10873259182;169.0;26.0;741.0;0.0350877192982456;6.5;8.00064338811728;73.0356774957768;0.0540161273537348;420.52;17.0;5.0;526.0;0.00950570342205323;3.4;24.7364705882353;24.52;0.0583087605821364
5207909;1;0;9/19/2007;9/18/2007;Germany;German;M;1970.0;36.0;932.4978;247.0;157.0;1085.0;0.144700460829493;1.57324840764331;3.7752947368421;178.2878;0.191193802280284;1367.1075;134.0;65.0;1084.0;0.0599630996309963;2.06153846153846;10.2022947761194;33.7375000000002;0.0246780154450182;194.0;205.0;10.0;706.0;0.0141643059490085;20.5;0.946341463414634;49.5;0.255154639175258
5210215;0;0;9/19/2007;9/19/2007;Germany;German;M;1986.0;21.0;727.0;32.0;9.0;50.0;0.18;3.55555555555556;22.71875;-892.03;-1.22700137551582;4067.95;144.0;33.0;68.0;0.485294117647059;4.36363636363636;28.2496527777778;57.9200000000001;0.0142381297705233;3224.22;981.0;7.0;67.0;0.104477611940299;140.142857142857;3.28666666666667;376.150000000001;0.11666387529387
5212669;1;0;9/21/2007;9/19/2007;Poland;Polish;M;1972.0;34.0;570.136870257226;446.0;63.0;1042.0;0.0604606525911708;7.07936507936508;1.27833378981441;152.154945990591;0.266874418982839;8749.10484513734;2784.0;119.0;1043.0;0.114093959731544;23.3949579831933;3.14263823460393;1182.49479264317;0.135156088945532;;;;;;;;;
5215521;1;0;4/26/2009;9/20/2007;Switzerland;German;M;1974.0;33.0;30.8932942628295;6.0;4.0;116.0;0.0344827586206897;1.5;5.14888237713825;3.63530935131576;0.11767308854756;40.6168899804969;13.0;3.0;149.0;0.0201342281879195;4.33333333333333;3.12437615234591;-4.21311197007102;-0.103728078936965;487.476939506177;283.0;3.0;59.0;0.0508474576271186;94.3333333333333;1.7225333551455;8.96267988948853;0.0183858541053611
5217668;1;0;9/21/2007;9/20/2007;Italy;Italian;M;1965.0;42.0;1822.0;127.0;54.0;507.0;0.106508875739645;2.35185185185185;14.3464566929134;887.44;0.487069154774973;;;;;;;;;;;;;;;;;;
5218179;1;0;9/24/2007;9/21/2007;Portugal;Portuguese;M;1985.0;22.0;107.14;74.0;8.0;601.0;0.0133111480865225;9.25;1.44783783783784;9.72999999999999;0.0908157550868022;135.12;18.0;6.0;16.0;0.375;3.0;7.50666666666667;-7.42999999999998;-0.0549881586737713;50.0;9.0;1.0;1.0;1.0;9.0;5.55555555555556;20.0;0.4
5221552;0;0;9/21/2007;9/21/2007;Portugal;Portuguese;M;1988.0;18.0;75.13;39.0;6.0;6.0;1.0;6.5;1.92641025641026;30.38;0.40436576600559;5.5;6.0;2.0;3.0;0.666666666666667;3.0;0.916666666666667;4.62;0.84;;;;;;;;;
5223699;1;0;9/26/2007;9/22/2007;Poland;Polish;M;1989.0;18.0;14.3804563012095;18.0;7.0;460.0;0.0152173913043478;2.57142857142857;0.798914238956084;1.73362356613344;0.12055414166431;163.2929759975;110.0;12.0;466.0;0.0257510729613734;9.16666666666667;1.48448159997727;17.7080818981565;0.108443622819561;;;;;;;;;
5223765;1;0;9/22/2007;9/22/2007;Germany;German;M;1983.0;23.0;29.56;6.0;3.0;700.0;0.00428571428571429;2.0;4.92666666666667;16.3;0.551420838971583;0.89;1.0;1.0;1.0;1.0;1.0;0.89;-0.18;-0.202247191011236;1607.96;779.0;5.0;79.0;0.0632911392405063;155.8;2.06413350449294;98.5;0.0612577427299187
5224188;0;0;9/27/2007;9/22/2007;Cyprus;Greek;M;1987.0;20.0;10.0;1.0;1.0;1.0;1.0;1.0;10.0;10.0;1.0;;;;;;;;;;;;;;;;;;
5224306;0;0;9/22/2007;;;.;F;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5225846;0;0;9/22/2007;9/22/2007;Denmark;English;M;1978.0;28.0;452.9072;24.0;17.0;410.0;0.0414634146341463;1.41176470588235;18.8711333333333;-25.1291999999999;-0.0554842139846748;67.0685;2.0;2.0;201.0;0.00995024875621891;1.0;33.53425;-98.4842;-1.46841214579124;;;;;;;;;
5226144;1;0;9/22/2007;9/22/2007;Germany;German;F;1987.0;20.0;18.51;17.0;5.0;470.0;0.0106382978723404;3.4;1.08882352941176;17.73;0.957860615883306;48.55;25.0;3.0;530.0;0.00566037735849057;8.33333333333333;1.942;-2.52;-0.0519052523171987;33.0;33.0;3.0;67.0;0.0447761194029851;11.0;1.0;13.5;0.409090909090909
5229055;0;0;9/23/2007;9/23/2007;Germany;German;F;1985.0;22.0;188.39;38.0;32.0;267.0;0.119850187265918;1.1875;4.95763157894737;46.55;0.247093794787409;8029.21;1141.0;121.0;354.0;0.34180790960452;9.4297520661157;7.03699386503067;459.450000000001;0.0572223170149991;;;;;;;;;
5231408;0;0;9/23/2007;;;.;M;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
5233772;1;0;9/23/2007;9/23/2007;Germany;German;M;1985.0;21.0;1587.9999;408.0;70.0;1072.0;0.0652985074626866;5.82857142857143;3.89215661764706;569.2799;0.358488624589964;5242.8659;454.0;105.0;1079.0;0.0973123262279889;4.32380952380952;11.5481627753304;505.1859;0.0963568227064515;5717.39;1834.0;12.0;397.0;0.0302267002518892;152.833333333333;3.1174427480916;373.099999999999;0.065257049108072
5233791;1;0;9/23/2007;9/23/2007;France;Turkish;M;1976.0;30.0;218.5;26.0;6.0;567.0;0.0105820105820106;4.33333333333333;8.40384615384615;-258.11;-1.18128146453089;726.71;166.0;10.0;568.0;0.0176056338028169;16.6;4.37777108433735;-201.03;-0.276630292688968;;;;;;;;;
